,sample_id,video_path,label,crush,ego,weather,timing,crush+ego
1684,TRAIN_1684,./train/TRAIN_1684.mp4,0,0,-1,-1,-1,0
1685,TRAIN_1685,./train/TRAIN_1685.mp4,0,0,-1,-1,-1,0
1686,TRAIN_1686,./train/TRAIN_1686.mp4,0,0,-1,-1,-1,0
1687,TRAIN_1687,./train/TRAIN_1687.mp4,0,0,-1,-1,-1,0
1688,TRAIN_1688,./train/TRAIN_1688.mp4,0,0,-1,-1,-1,0
1689,TRAIN_1689,./train/TRAIN_1689.mp4,0,0,-1,-1,-1,0
1690,TRAIN_1690,./train/TRAIN_1690.mp4,0,0,-1,-1,-1,0
1691,TRAIN_1691,./train/TRAIN_1691.mp4,0,0,-1,-1,-1,0
1692,TRAIN_1692,./train/TRAIN_1692.mp4,0,0,-1,-1,-1,0
1693,TRAIN_1693,./train/TRAIN_1693.mp4,7,1,0,0,0,2
1694,TRAIN_1694,./train/TRAIN_1694.mp4,3,1,1,1,0,1
1695,TRAIN_1695,./train/TRAIN_1695.mp4,11,1,0,2,0,2
1696,TRAIN_1696,./train/TRAIN_1696.mp4,1,1,1,0,0,1
1697,TRAIN_1697,./train/TRAIN_1697.mp4,0,0,-1,-1,-1,0
1698,TRAIN_1698,./train/TRAIN_1698.mp4,1,1,1,0,0,1
1699,TRAIN_1699,./train/TRAIN_1699.mp4,7,1,0,0,0,2
1700,TRAIN_1700,./train/TRAIN_1700.mp4,0,0,-1,-1,-1,0
1701,TRAIN_1701,./train/TRAIN_1701.mp4,0,0,-1,-1,-1,0
1702,TRAIN_1702,./train/TRAIN_1702.mp4,0,0,-1,-1,-1,0
1703,TRAIN_1703,./train/TRAIN_1703.mp4,1,1,1,0,0,1
1704,TRAIN_1704,./train/TRAIN_1704.mp4,0,0,-1,-1,-1,0
1705,TRAIN_1705,./train/TRAIN_1705.mp4,7,1,0,0,0,2
1706,TRAIN_1706,./train/TRAIN_1706.mp4,0,0,-1,-1,-1,0
1707,TRAIN_1707,./train/TRAIN_1707.mp4,0,0,-1,-1,-1,0
1708,TRAIN_1708,./train/TRAIN_1708.mp4,0,0,-1,-1,-1,0
1709,TRAIN_1709,./train/TRAIN_1709.mp4,3,1,1,1,0,1
1710,TRAIN_1710,./train/TRAIN_1710.mp4,0,0,-1,-1,-1,0
1711,TRAIN_1711,./train/TRAIN_1711.mp4,7,1,0,0,0,2
1712,TRAIN_1712,./train/TRAIN_1712.mp4,0,0,-1,-1,-1,0
1713,TRAIN_1713,./train/TRAIN_1713.mp4,11,1,0,2,0,2
1714,TRAIN_1714,./train/TRAIN_1714.mp4,0,0,-1,-1,-1,0
1715,TRAIN_1715,./train/TRAIN_1715.mp4,0,0,-1,-1,-1,0
1716,TRAIN_1716,./train/TRAIN_1716.mp4,1,1,1,0,0,1
1717,TRAIN_1717,./train/TRAIN_1717.mp4,0,0,-1,-1,-1,0
1718,TRAIN_1718,./train/TRAIN_1718.mp4,1,1,1,0,0,1
1719,TRAIN_1719,./train/TRAIN_1719.mp4,0,0,-1,-1,-1,0
1720,TRAIN_1720,./train/TRAIN_1720.mp4,3,1,1,1,0,1
1721,TRAIN_1721,./train/TRAIN_1721.mp4,0,0,-1,-1,-1,0
1722,TRAIN_1722,./train/TRAIN_1722.mp4,0,0,-1,-1,-1,0
1723,TRAIN_1723,./train/TRAIN_1723.mp4,1,1,1,0,0,1
1724,TRAIN_1724,./train/TRAIN_1724.mp4,0,0,-1,-1,-1,0
1725,TRAIN_1725,./train/TRAIN_1725.mp4,7,1,0,0,0,2
1726,TRAIN_1726,./train/TRAIN_1726.mp4,0,0,-1,-1,-1,0
1727,TRAIN_1727,./train/TRAIN_1727.mp4,7,1,0,0,0,2
1728,TRAIN_1728,./train/TRAIN_1728.mp4,7,1,0,0,0,2
1729,TRAIN_1729,./train/TRAIN_1729.mp4,0,0,-1,-1,-1,0
1730,TRAIN_1730,./train/TRAIN_1730.mp4,0,0,-1,-1,-1,0
1731,TRAIN_1731,./train/TRAIN_1731.mp4,1,1,1,0,0,1
1732,TRAIN_1732,./train/TRAIN_1732.mp4,0,0,-1,-1,-1,0
1733,TRAIN_1733,./train/TRAIN_1733.mp4,0,0,-1,-1,-1,0
1734,TRAIN_1734,./train/TRAIN_1734.mp4,0,0,-1,-1,-1,0
1735,TRAIN_1735,./train/TRAIN_1735.mp4,0,0,-1,-1,-1,0
1736,TRAIN_1736,./train/TRAIN_1736.mp4,0,0,-1,-1,-1,0
1737,TRAIN_1737,./train/TRAIN_1737.mp4,0,0,-1,-1,-1,0
1738,TRAIN_1738,./train/TRAIN_1738.mp4,0,0,-1,-1,-1,0
1739,TRAIN_1739,./train/TRAIN_1739.mp4,0,0,-1,-1,-1,0
1740,TRAIN_1740,./train/TRAIN_1740.mp4,0,0,-1,-1,-1,0
1741,TRAIN_1741,./train/TRAIN_1741.mp4,0,0,-1,-1,-1,0
1742,TRAIN_1742,./train/TRAIN_1742.mp4,0,0,-1,-1,-1,0
1743,TRAIN_1743,./train/TRAIN_1743.mp4,0,0,-1,-1,-1,0
1744,TRAIN_1744,./train/TRAIN_1744.mp4,0,0,-1,-1,-1,0
1745,TRAIN_1745,./train/TRAIN_1745.mp4,0,0,-1,-1,-1,0
1746,TRAIN_1746,./train/TRAIN_1746.mp4,7,1,0,0,0,2
1747,TRAIN_1747,./train/TRAIN_1747.mp4,0,0,-1,-1,-1,0
1748,TRAIN_1748,./train/TRAIN_1748.mp4,0,0,-1,-1,-1,0
1749,TRAIN_1749,./train/TRAIN_1749.mp4,0,0,-1,-1,-1,0
1750,TRAIN_1750,./train/TRAIN_1750.mp4,0,0,-1,-1,-1,0
1751,TRAIN_1751,./train/TRAIN_1751.mp4,0,0,-1,-1,-1,0
1752,TRAIN_1752,./train/TRAIN_1752.mp4,0,0,-1,-1,-1,0
1753,TRAIN_1753,./train/TRAIN_1753.mp4,1,1,1,0,0,1
1754,TRAIN_1754,./train/TRAIN_1754.mp4,3,1,1,1,0,1
1755,TRAIN_1755,./train/TRAIN_1755.mp4,7,1,0,0,0,2
1756,TRAIN_1756,./train/TRAIN_1756.mp4,1,1,1,0,0,1
1757,TRAIN_1757,./train/TRAIN_1757.mp4,0,0,-1,-1,-1,0
1758,TRAIN_1758,./train/TRAIN_1758.mp4,10,1,0,1,1,2
1759,TRAIN_1759,./train/TRAIN_1759.mp4,0,0,-1,-1,-1,0
1760,TRAIN_1760,./train/TRAIN_1760.mp4,0,0,-1,-1,-1,0
1761,TRAIN_1761,./train/TRAIN_1761.mp4,0,0,-1,-1,-1,0
1762,TRAIN_1762,./train/TRAIN_1762.mp4,0,0,-1,-1,-1,0
1763,TRAIN_1763,./train/TRAIN_1763.mp4,0,0,-1,-1,-1,0
1764,TRAIN_1764,./train/TRAIN_1764.mp4,0,0,-1,-1,-1,0
1765,TRAIN_1765,./train/TRAIN_1765.mp4,0,0,-1,-1,-1,0
1766,TRAIN_1766,./train/TRAIN_1766.mp4,0,0,-1,-1,-1,0
1767,TRAIN_1767,./train/TRAIN_1767.mp4,0,0,-1,-1,-1,0
1768,TRAIN_1768,./train/TRAIN_1768.mp4,0,0,-1,-1,-1,0
1769,TRAIN_1769,./train/TRAIN_1769.mp4,0,0,-1,-1,-1,0
1770,TRAIN_1770,./train/TRAIN_1770.mp4,1,1,1,0,0,1
1771,TRAIN_1771,./train/TRAIN_1771.mp4,1,1,1,0,0,1
1772,TRAIN_1772,./train/TRAIN_1772.mp4,0,0,-1,-1,-1,0
1773,TRAIN_1773,./train/TRAIN_1773.mp4,7,1,0,0,0,2
1774,TRAIN_1774,./train/TRAIN_1774.mp4,0,0,-1,-1,-1,0
1775,TRAIN_1775,./train/TRAIN_1775.mp4,1,1,1,0,0,1
1776,TRAIN_1776,./train/TRAIN_1776.mp4,0,0,-1,-1,-1,0
1777,TRAIN_1777,./train/TRAIN_1777.mp4,0,0,-1,-1,-1,0
1778,TRAIN_1778,./train/TRAIN_1778.mp4,3,1,1,1,0,1
1779,TRAIN_1779,./train/TRAIN_1779.mp4,0,0,-1,-1,-1,0
1780,TRAIN_1780,./train/TRAIN_1780.mp4,0,0,-1,-1,-1,0
1781,TRAIN_1781,./train/TRAIN_1781.mp4,0,0,-1,-1,-1,0
1782,TRAIN_1782,./train/TRAIN_1782.mp4,0,0,-1,-1,-1,0
1783,TRAIN_1783,./train/TRAIN_1783.mp4,7,1,0,0,0,2
1784,TRAIN_1784,./train/TRAIN_1784.mp4,3,1,1,1,0,1
1785,TRAIN_1785,./train/TRAIN_1785.mp4,0,0,-1,-1,-1,0
1786,TRAIN_1786,./train/TRAIN_1786.mp4,1,1,1,0,0,1
1787,TRAIN_1787,./train/TRAIN_1787.mp4,0,0,-1,-1,-1,0
1788,TRAIN_1788,./train/TRAIN_1788.mp4,0,0,-1,-1,-1,0
1789,TRAIN_1789,./train/TRAIN_1789.mp4,1,1,1,0,0,1
1790,TRAIN_1790,./train/TRAIN_1790.mp4,0,0,-1,-1,-1,0
1791,TRAIN_1791,./train/TRAIN_1791.mp4,0,0,-1,-1,-1,0
1792,TRAIN_1792,./train/TRAIN_1792.mp4,0,0,-1,-1,-1,0
1793,TRAIN_1793,./train/TRAIN_1793.mp4,1,1,1,0,0,1
1794,TRAIN_1794,./train/TRAIN_1794.mp4,7,1,0,0,0,2
1795,TRAIN_1795,./train/TRAIN_1795.mp4,1,1,1,0,0,1
1796,TRAIN_1796,./train/TRAIN_1796.mp4,7,1,0,0,0,2
1797,TRAIN_1797,./train/TRAIN_1797.mp4,0,0,-1,-1,-1,0
1798,TRAIN_1798,./train/TRAIN_1798.mp4,0,0,-1,-1,-1,0
1799,TRAIN_1799,./train/TRAIN_1799.mp4,0,0,-1,-1,-1,0
1800,TRAIN_1800,./train/TRAIN_1800.mp4,0,0,-1,-1,-1,0
1801,TRAIN_1801,./train/TRAIN_1801.mp4,1,1,1,0,0,1
1802,TRAIN_1802,./train/TRAIN_1802.mp4,0,0,-1,-1,-1,0
1803,TRAIN_1803,./train/TRAIN_1803.mp4,7,1,0,0,0,2
1804,TRAIN_1804,./train/TRAIN_1804.mp4,0,0,-1,-1,-1,0
1805,TRAIN_1805,./train/TRAIN_1805.mp4,0,0,-1,-1,-1,0
1806,TRAIN_1806,./train/TRAIN_1806.mp4,7,1,0,0,0,2
1807,TRAIN_1807,./train/TRAIN_1807.mp4,7,1,0,0,0,2
1808,TRAIN_1808,./train/TRAIN_1808.mp4,9,1,0,1,0,2
1809,TRAIN_1809,./train/TRAIN_1809.mp4,0,0,-1,-1,-1,0
1810,TRAIN_1810,./train/TRAIN_1810.mp4,0,0,-1,-1,-1,0
1811,TRAIN_1811,./train/TRAIN_1811.mp4,0,0,-1,-1,-1,0
1812,TRAIN_1812,./train/TRAIN_1812.mp4,9,1,0,1,0,2
1813,TRAIN_1813,./train/TRAIN_1813.mp4,0,0,-1,-1,-1,0
1814,TRAIN_1814,./train/TRAIN_1814.mp4,0,0,-1,-1,-1,0
1815,TRAIN_1815,./train/TRAIN_1815.mp4,5,1,1,2,0,1
1816,TRAIN_1816,./train/TRAIN_1816.mp4,0,0,-1,-1,-1,0
1817,TRAIN_1817,./train/TRAIN_1817.mp4,0,0,-1,-1,-1,0
1818,TRAIN_1818,./train/TRAIN_1818.mp4,0,0,-1,-1,-1,0
1819,TRAIN_1819,./train/TRAIN_1819.mp4,7,1,0,0,0,2
1820,TRAIN_1820,./train/TRAIN_1820.mp4,7,1,0,0,0,2
1821,TRAIN_1821,./train/TRAIN_1821.mp4,0,0,-1,-1,-1,0
1822,TRAIN_1822,./train/TRAIN_1822.mp4,0,0,-1,-1,-1,0
1823,TRAIN_1823,./train/TRAIN_1823.mp4,0,0,-1,-1,-1,0
1824,TRAIN_1824,./train/TRAIN_1824.mp4,11,1,0,2,0,2
1825,TRAIN_1825,./train/TRAIN_1825.mp4,1,1,1,0,0,1
1826,TRAIN_1826,./train/TRAIN_1826.mp4,0,0,-1,-1,-1,0
1827,TRAIN_1827,./train/TRAIN_1827.mp4,0,0,-1,-1,-1,0
1828,TRAIN_1828,./train/TRAIN_1828.mp4,1,1,1,0,0,1
1829,TRAIN_1829,./train/TRAIN_1829.mp4,0,0,-1,-1,-1,0
1830,TRAIN_1830,./train/TRAIN_1830.mp4,1,1,1,0,0,1
1831,TRAIN_1831,./train/TRAIN_1831.mp4,0,0,-1,-1,-1,0
1832,TRAIN_1832,./train/TRAIN_1832.mp4,0,0,-1,-1,-1,0
1833,TRAIN_1833,./train/TRAIN_1833.mp4,9,1,0,1,0,2
1834,TRAIN_1834,./train/TRAIN_1834.mp4,0,0,-1,-1,-1,0
1835,TRAIN_1835,./train/TRAIN_1835.mp4,7,1,0,0,0,2
1836,TRAIN_1836,./train/TRAIN_1836.mp4,0,0,-1,-1,-1,0
1837,TRAIN_1837,./train/TRAIN_1837.mp4,0,0,-1,-1,-1,0
1838,TRAIN_1838,./train/TRAIN_1838.mp4,1,1,1,0,0,1
1839,TRAIN_1839,./train/TRAIN_1839.mp4,1,1,1,0,0,1
1840,TRAIN_1840,./train/TRAIN_1840.mp4,0,0,-1,-1,-1,0
1841,TRAIN_1841,./train/TRAIN_1841.mp4,0,0,-1,-1,-1,0
1842,TRAIN_1842,./train/TRAIN_1842.mp4,0,0,-1,-1,-1,0
1843,TRAIN_1843,./train/TRAIN_1843.mp4,0,0,-1,-1,-1,0
1844,TRAIN_1844,./train/TRAIN_1844.mp4,0,0,-1,-1,-1,0
1845,TRAIN_1845,./train/TRAIN_1845.mp4,0,0,-1,-1,-1,0
1846,TRAIN_1846,./train/TRAIN_1846.mp4,0,0,-1,-1,-1,0
1847,TRAIN_1847,./train/TRAIN_1847.mp4,7,1,0,0,0,2
1848,TRAIN_1848,./train/TRAIN_1848.mp4,1,1,1,0,0,1
1849,TRAIN_1849,./train/TRAIN_1849.mp4,1,1,1,0,0,1
1850,TRAIN_1850,./train/TRAIN_1850.mp4,0,0,-1,-1,-1,0
1851,TRAIN_1851,./train/TRAIN_1851.mp4,1,1,1,0,0,1
1852,TRAIN_1852,./train/TRAIN_1852.mp4,0,0,-1,-1,-1,0
1853,TRAIN_1853,./train/TRAIN_1853.mp4,0,0,-1,-1,-1,0
1854,TRAIN_1854,./train/TRAIN_1854.mp4,0,0,-1,-1,-1,0
1855,TRAIN_1855,./train/TRAIN_1855.mp4,0,0,-1,-1,-1,0
1856,TRAIN_1856,./train/TRAIN_1856.mp4,7,1,0,0,0,2
1857,TRAIN_1857,./train/TRAIN_1857.mp4,0,0,-1,-1,-1,0
1858,TRAIN_1858,./train/TRAIN_1858.mp4,0,0,-1,-1,-1,0
1859,TRAIN_1859,./train/TRAIN_1859.mp4,0,0,-1,-1,-1,0
1860,TRAIN_1860,./train/TRAIN_1860.mp4,0,0,-1,-1,-1,0
1861,TRAIN_1861,./train/TRAIN_1861.mp4,7,1,0,0,0,2
1862,TRAIN_1862,./train/TRAIN_1862.mp4,1,1,1,0,0,1
1863,TRAIN_1863,./train/TRAIN_1863.mp4,3,1,1,1,0,1
1864,TRAIN_1864,./train/TRAIN_1864.mp4,2,1,1,0,1,1
1865,TRAIN_1865,./train/TRAIN_1865.mp4,0,0,-1,-1,-1,0
1866,TRAIN_1866,./train/TRAIN_1866.mp4,0,0,-1,-1,-1,0
1867,TRAIN_1867,./train/TRAIN_1867.mp4,0,0,-1,-1,-1,0
1868,TRAIN_1868,./train/TRAIN_1868.mp4,0,0,-1,-1,-1,0
1869,TRAIN_1869,./train/TRAIN_1869.mp4,0,0,-1,-1,-1,0
1870,TRAIN_1870,./train/TRAIN_1870.mp4,0,0,-1,-1,-1,0
1871,TRAIN_1871,./train/TRAIN_1871.mp4,0,0,-1,-1,-1,0
1872,TRAIN_1872,./train/TRAIN_1872.mp4,1,1,1,0,0,1
1873,TRAIN_1873,./train/TRAIN_1873.mp4,2,1,1,0,1,1
1874,TRAIN_1874,./train/TRAIN_1874.mp4,2,1,1,0,1,1
1875,TRAIN_1875,./train/TRAIN_1875.mp4,0,0,-1,-1,-1,0
1876,TRAIN_1876,./train/TRAIN_1876.mp4,0,0,-1,-1,-1,0
1877,TRAIN_1877,./train/TRAIN_1877.mp4,0,0,-1,-1,-1,0
1878,TRAIN_1878,./train/TRAIN_1878.mp4,0,0,-1,-1,-1,0
1879,TRAIN_1879,./train/TRAIN_1879.mp4,0,0,-1,-1,-1,0
1880,TRAIN_1880,./train/TRAIN_1880.mp4,0,0,-1,-1,-1,0
1881,TRAIN_1881,./train/TRAIN_1881.mp4,0,0,-1,-1,-1,0
1882,TRAIN_1882,./train/TRAIN_1882.mp4,0,0,-1,-1,-1,0
1883,TRAIN_1883,./train/TRAIN_1883.mp4,7,1,0,0,0,2
1884,TRAIN_1884,./train/TRAIN_1884.mp4,11,1,0,2,0,2
1885,TRAIN_1885,./train/TRAIN_1885.mp4,0,0,-1,-1,-1,0
1886,TRAIN_1886,./train/TRAIN_1886.mp4,1,1,1,0,0,1
1887,TRAIN_1887,./train/TRAIN_1887.mp4,0,0,-1,-1,-1,0
1888,TRAIN_1888,./train/TRAIN_1888.mp4,0,0,-1,-1,-1,0
1889,TRAIN_1889,./train/TRAIN_1889.mp4,0,0,-1,-1,-1,0
1890,TRAIN_1890,./train/TRAIN_1890.mp4,0,0,-1,-1,-1,0
1891,TRAIN_1891,./train/TRAIN_1891.mp4,0,0,-1,-1,-1,0
1892,TRAIN_1892,./train/TRAIN_1892.mp4,0,0,-1,-1,-1,0
1893,TRAIN_1893,./train/TRAIN_1893.mp4,0,0,-1,-1,-1,0
1894,TRAIN_1894,./train/TRAIN_1894.mp4,3,1,1,1,0,1
1895,TRAIN_1895,./train/TRAIN_1895.mp4,1,1,1,0,0,1
1896,TRAIN_1896,./train/TRAIN_1896.mp4,7,1,0,0,0,2
1897,TRAIN_1897,./train/TRAIN_1897.mp4,0,0,-1,-1,-1,0
1898,TRAIN_1898,./train/TRAIN_1898.mp4,7,1,0,0,0,2
1899,TRAIN_1899,./train/TRAIN_1899.mp4,7,1,0,0,0,2
1900,TRAIN_1900,./train/TRAIN_1900.mp4,1,1,1,0,0,1
1901,TRAIN_1901,./train/TRAIN_1901.mp4,0,0,-1,-1,-1,0
1902,TRAIN_1902,./train/TRAIN_1902.mp4,0,0,-1,-1,-1,0
1903,TRAIN_1903,./train/TRAIN_1903.mp4,0,0,-1,-1,-1,0
1904,TRAIN_1904,./train/TRAIN_1904.mp4,2,1,1,0,1,1
1905,TRAIN_1905,./train/TRAIN_1905.mp4,0,0,-1,-1,-1,0
1906,TRAIN_1906,./train/TRAIN_1906.mp4,1,1,1,0,0,1
1907,TRAIN_1907,./train/TRAIN_1907.mp4,0,0,-1,-1,-1,0
1908,TRAIN_1908,./train/TRAIN_1908.mp4,0,0,-1,-1,-1,0
1909,TRAIN_1909,./train/TRAIN_1909.mp4,1,1,1,0,0,1
1910,TRAIN_1910,./train/TRAIN_1910.mp4,0,0,-1,-1,-1,0
1911,TRAIN_1911,./train/TRAIN_1911.mp4,0,0,-1,-1,-1,0
1912,TRAIN_1912,./train/TRAIN_1912.mp4,1,1,1,0,0,1
1913,TRAIN_1913,./train/TRAIN_1913.mp4,0,0,-1,-1,-1,0
1914,TRAIN_1914,./train/TRAIN_1914.mp4,0,0,-1,-1,-1,0
1915,TRAIN_1915,./train/TRAIN_1915.mp4,0,0,-1,-1,-1,0
1916,TRAIN_1916,./train/TRAIN_1916.mp4,0,0,-1,-1,-1,0
1917,TRAIN_1917,./train/TRAIN_1917.mp4,8,1,0,0,1,2
1918,TRAIN_1918,./train/TRAIN_1918.mp4,0,0,-1,-1,-1,0
1919,TRAIN_1919,./train/TRAIN_1919.mp4,0,0,-1,-1,-1,0
1920,TRAIN_1920,./train/TRAIN_1920.mp4,0,0,-1,-1,-1,0
1921,TRAIN_1921,./train/TRAIN_1921.mp4,0,0,-1,-1,-1,0
1922,TRAIN_1922,./train/TRAIN_1922.mp4,4,1,1,1,1,1
1923,TRAIN_1923,./train/TRAIN_1923.mp4,7,1,0,0,0,2
1924,TRAIN_1924,./train/TRAIN_1924.mp4,0,0,-1,-1,-1,0
1925,TRAIN_1925,./train/TRAIN_1925.mp4,0,0,-1,-1,-1,0
1926,TRAIN_1926,./train/TRAIN_1926.mp4,0,0,-1,-1,-1,0
1927,TRAIN_1927,./train/TRAIN_1927.mp4,0,0,-1,-1,-1,0
1928,TRAIN_1928,./train/TRAIN_1928.mp4,0,0,-1,-1,-1,0
1929,TRAIN_1929,./train/TRAIN_1929.mp4,0,0,-1,-1,-1,0
1930,TRAIN_1930,./train/TRAIN_1930.mp4,7,1,0,0,0,2
1931,TRAIN_1931,./train/TRAIN_1931.mp4,1,1,1,0,0,1
1932,TRAIN_1932,./train/TRAIN_1932.mp4,1,1,1,0,0,1
1933,TRAIN_1933,./train/TRAIN_1933.mp4,0,0,-1,-1,-1,0
1934,TRAIN_1934,./train/TRAIN_1934.mp4,0,0,-1,-1,-1,0
1935,TRAIN_1935,./train/TRAIN_1935.mp4,1,1,1,0,0,1
1936,TRAIN_1936,./train/TRAIN_1936.mp4,1,1,1,0,0,1
1937,TRAIN_1937,./train/TRAIN_1937.mp4,0,0,-1,-1,-1,0
1938,TRAIN_1938,./train/TRAIN_1938.mp4,9,1,0,1,0,2
1939,TRAIN_1939,./train/TRAIN_1939.mp4,7,1,0,0,0,2
1940,TRAIN_1940,./train/TRAIN_1940.mp4,2,1,1,0,1,1
1941,TRAIN_1941,./train/TRAIN_1941.mp4,1,1,1,0,0,1
1942,TRAIN_1942,./train/TRAIN_1942.mp4,0,0,-1,-1,-1,0
1943,TRAIN_1943,./train/TRAIN_1943.mp4,0,0,-1,-1,-1,0
1944,TRAIN_1944,./train/TRAIN_1944.mp4,7,1,0,0,0,2
1945,TRAIN_1945,./train/TRAIN_1945.mp4,1,1,1,0,0,1
1946,TRAIN_1946,./train/TRAIN_1946.mp4,0,0,-1,-1,-1,0
1947,TRAIN_1947,./train/TRAIN_1947.mp4,0,0,-1,-1,-1,0
1948,TRAIN_1948,./train/TRAIN_1948.mp4,0,0,-1,-1,-1,0
1949,TRAIN_1949,./train/TRAIN_1949.mp4,7,1,0,0,0,2
1950,TRAIN_1950,./train/TRAIN_1950.mp4,0,0,-1,-1,-1,0
1951,TRAIN_1951,./train/TRAIN_1951.mp4,0,0,-1,-1,-1,0
1952,TRAIN_1952,./train/TRAIN_1952.mp4,1,1,1,0,0,1
1953,TRAIN_1953,./train/TRAIN_1953.mp4,9,1,0,1,0,2
1954,TRAIN_1954,./train/TRAIN_1954.mp4,0,0,-1,-1,-1,0
1955,TRAIN_1955,./train/TRAIN_1955.mp4,1,1,1,0,0,1
1956,TRAIN_1956,./train/TRAIN_1956.mp4,0,0,-1,-1,-1,0
1957,TRAIN_1957,./train/TRAIN_1957.mp4,0,0,-1,-1,-1,0
1958,TRAIN_1958,./train/TRAIN_1958.mp4,0,0,-1,-1,-1,0
1959,TRAIN_1959,./train/TRAIN_1959.mp4,0,0,-1,-1,-1,0
1960,TRAIN_1960,./train/TRAIN_1960.mp4,0,0,-1,-1,-1,0
1961,TRAIN_1961,./train/TRAIN_1961.mp4,0,0,-1,-1,-1,0
1962,TRAIN_1962,./train/TRAIN_1962.mp4,0,0,-1,-1,-1,0
1963,TRAIN_1963,./train/TRAIN_1963.mp4,0,0,-1,-1,-1,0
1964,TRAIN_1964,./train/TRAIN_1964.mp4,7,1,0,0,0,2
1965,TRAIN_1965,./train/TRAIN_1965.mp4,0,0,-1,-1,-1,0
1966,TRAIN_1966,./train/TRAIN_1966.mp4,0,0,-1,-1,-1,0
1967,TRAIN_1967,./train/TRAIN_1967.mp4,8,1,0,0,1,2
1968,TRAIN_1968,./train/TRAIN_1968.mp4,7,1,0,0,0,2
1969,TRAIN_1969,./train/TRAIN_1969.mp4,7,1,0,0,0,2
1970,TRAIN_1970,./train/TRAIN_1970.mp4,7,1,0,0,0,2
1971,TRAIN_1971,./train/TRAIN_1971.mp4,0,0,-1,-1,-1,0
1972,TRAIN_1972,./train/TRAIN_1972.mp4,7,1,0,0,0,2
1973,TRAIN_1973,./train/TRAIN_1973.mp4,0,0,-1,-1,-1,0
1974,TRAIN_1974,./train/TRAIN_1974.mp4,7,1,0,0,0,2
1975,TRAIN_1975,./train/TRAIN_1975.mp4,2,1,1,0,1,1
1976,TRAIN_1976,./train/TRAIN_1976.mp4,5,1,1,2,0,1
1977,TRAIN_1977,./train/TRAIN_1977.mp4,0,0,-1,-1,-1,0
1978,TRAIN_1978,./train/TRAIN_1978.mp4,0,0,-1,-1,-1,0
1979,TRAIN_1979,./train/TRAIN_1979.mp4,0,0,-1,-1,-1,0
1980,TRAIN_1980,./train/TRAIN_1980.mp4,0,0,-1,-1,-1,0
1981,TRAIN_1981,./train/TRAIN_1981.mp4,0,0,-1,-1,-1,0
1982,TRAIN_1982,./train/TRAIN_1982.mp4,0,0,-1,-1,-1,0
1983,TRAIN_1983,./train/TRAIN_1983.mp4,0,0,-1,-1,-1,0
1984,TRAIN_1984,./train/TRAIN_1984.mp4,0,0,-1,-1,-1,0
1985,TRAIN_1985,./train/TRAIN_1985.mp4,0,0,-1,-1,-1,0
1986,TRAIN_1986,./train/TRAIN_1986.mp4,0,0,-1,-1,-1,0
1987,TRAIN_1987,./train/TRAIN_1987.mp4,9,1,0,1,0,2
1988,TRAIN_1988,./train/TRAIN_1988.mp4,0,0,-1,-1,-1,0
1989,TRAIN_1989,./train/TRAIN_1989.mp4,0,0,-1,-1,-1,0
1990,TRAIN_1990,./train/TRAIN_1990.mp4,0,0,-1,-1,-1,0
1991,TRAIN_1991,./train/TRAIN_1991.mp4,7,1,0,0,0,2
1992,TRAIN_1992,./train/TRAIN_1992.mp4,0,0,-1,-1,-1,0
1993,TRAIN_1993,./train/TRAIN_1993.mp4,0,0,-1,-1,-1,0
1994,TRAIN_1994,./train/TRAIN_1994.mp4,1,1,1,0,0,1
1995,TRAIN_1995,./train/TRAIN_1995.mp4,0,0,-1,-1,-1,0
1996,TRAIN_1996,./train/TRAIN_1996.mp4,3,1,1,1,0,1
1997,TRAIN_1997,./train/TRAIN_1997.mp4,0,0,-1,-1,-1,0
1998,TRAIN_1998,./train/TRAIN_1998.mp4,0,0,-1,-1,-1,0
1999,TRAIN_1999,./train/TRAIN_1999.mp4,0,0,-1,-1,-1,0
2000,TRAIN_2000,./train/TRAIN_2000.mp4,0,0,-1,-1,-1,0
2001,TRAIN_2001,./train/TRAIN_2001.mp4,0,0,-1,-1,-1,0
2002,TRAIN_2002,./train/TRAIN_2002.mp4,0,0,-1,-1,-1,0
2003,TRAIN_2003,./train/TRAIN_2003.mp4,0,0,-1,-1,-1,0
2004,TRAIN_2004,./train/TRAIN_2004.mp4,0,0,-1,-1,-1,0
2005,TRAIN_2005,./train/TRAIN_2005.mp4,0,0,-1,-1,-1,0
2006,TRAIN_2006,./train/TRAIN_2006.mp4,0,0,-1,-1,-1,0
2007,TRAIN_2007,./train/TRAIN_2007.mp4,0,0,-1,-1,-1,0
2008,TRAIN_2008,./train/TRAIN_2008.mp4,0,0,-1,-1,-1,0
2009,TRAIN_2009,./train/TRAIN_2009.mp4,3,1,1,1,0,1
2010,TRAIN_2010,./train/TRAIN_2010.mp4,0,0,-1,-1,-1,0
2011,TRAIN_2011,./train/TRAIN_2011.mp4,9,1,0,1,0,2
2012,TRAIN_2012,./train/TRAIN_2012.mp4,0,0,-1,-1,-1,0
2013,TRAIN_2013,./train/TRAIN_2013.mp4,2,1,1,0,1,1
2014,TRAIN_2014,./train/TRAIN_2014.mp4,0,0,-1,-1,-1,0
2015,TRAIN_2015,./train/TRAIN_2015.mp4,0,0,-1,-1,-1,0
